                   x                   y                   u                   w                 rho                   T                   p                  mu                 mut                  yp                   k                 eps                  v2                  om                nuSA              alphat                 Prt                  kt                epst                 Pkt               qwall                ttau               twall                tauw                utau               yplus               tplus               uplus               resKt               resEt
   0.0000000000E+000   0.4051543079E+000   0.0000000000E+000   0.1586860325E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.8140808950E-001   0.0000000000E+000   0.1364008456E+001   0.2062119448E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.8139772919E-001   0.5000636400E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.2005543602E+003                 NaN   0.1915509859E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.4146017384E+000   0.0000000000E+000   0.1582252551E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.8161082272E-001   0.0000000000E+000   0.1389828833E+001   0.2135513942E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.8160046237E-001   0.5000634821E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1973691251E+003                 NaN   0.1909947784E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.4239930003E+000   0.0000000000E+000   0.1577577496E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.8178877356E-001   0.0000000000E+000   0.1415662442E+001   0.2210732524E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.8177841318E-001   0.5000633442E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1942028274E+003                 NaN   0.1904304493E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.4333256854E+000   0.0000000000E+000   0.1572837162E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.8194118347E-001   0.0000000000E+000   0.1441489905E+001   0.2287794592E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.8193082307E-001   0.5000632265E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1910562792E+003                 NaN   0.1898582404E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.4425974517E+000   0.0000000000E+000   0.1568033499E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.8206739884E-001   0.0000000000E+000   0.1467292842E+001   0.2366721500E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.8205703842E-001   0.5000631294E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1879302699E+003                 NaN   0.1892783870E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.4518060256E+000   0.0000000000E+000   0.1563168410E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.8216686736E-001   0.0000000000E+000   0.1493053840E+001   0.2447536543E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.8215650692E-001   0.5000630531E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1848255661E+003                 NaN   0.1886911188E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.4609492035E+000   0.0000000000E+000   0.1558243750E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.8223913425E-001   0.0000000000E+000   0.1518756409E+001   0.2530264946E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.8222877380E-001   0.5000629977E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1817429109E+003                 NaN   0.1880966597E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.4700248537E+000   0.0000000000E+000   0.1553261326E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.8228383833E-001   0.0000000000E+000   0.1544384954E+001   0.2614933849E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.8227347787E-001   0.5000629635E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1786830228E+003                 NaN   0.1874952280E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.4790309175E+000   0.0000000000E+000   0.1548222904E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.8230070801E-001   0.0000000000E+000   0.1569924731E+001   0.2701572293E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.8229034754E-001   0.5000629507E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1756465961E+003                 NaN   0.1868870366E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.4879654110E+000   0.0000000000E+000   0.1543130204E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.8228955730E-001   0.0000000000E+000   0.1595361820E+001   0.2790211210E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.8227919684E-001   0.5000629592E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1726342996E+003                 NaN   0.1862722933E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.4968264259E+000   0.0000000000E+000   0.1537984907E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.8225028179E-001   0.0000000000E+000   0.1620683091E+001   0.2880883412E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.8223992133E-001   0.5000629892E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1696467766E+003                 NaN   0.1856512010E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.5056121308E+000   0.0000000000E+000   0.1532788653E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.8218285459E-001   0.0000000000E+000   0.1645876170E+001   0.2973623579E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.8217249414E-001   0.5000630408E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1666846446E+003                 NaN   0.1850239577E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.5143207719E+000   0.0000000000E+000   0.1527543046E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.8208732239E-001   0.0000000000E+000   0.1670929411E+001   0.3068468255E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.8207696197E-001   0.5000631141E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1637484950E+003                 NaN   0.1843907569E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.5229506737E+000   0.0000000000E+000   0.1522249651E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.8196380153E-001   0.0000000000E+000   0.1695831870E+001   0.3165455843E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.8195344113E-001   0.5000632091E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1608388926E+003                 NaN   0.1837517876E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.5315002398E+000   0.0000000000E+000   0.1516909999E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.8181247409E-001   0.0000000000E+000   0.1720573275E+001   0.3264626601E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.8180211371E-001   0.5000633259E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1579563758E+003                 NaN   0.1831072346E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.5399679528E+000   0.0000000000E+000   0.1511525589E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.8163358409E-001   0.0000000000E+000   0.1745144005E+001   0.3366022647E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.8162322374E-001   0.5000634645E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1551014559E+003                 NaN   0.1824572788E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.5483523751E+000   0.0000000000E+000   0.1506097885E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.8142743375E-001   0.0000000000E+000   0.1769535064E+001   0.3469687960E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.8141707344E-001   0.5000636249E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1522746179E+003                 NaN   0.1818020970E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.5566521487E+000   0.0000000000E+000   0.1500628323E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.8119437981E-001   0.0000000000E+000   0.1793738061E+001   0.3575668386E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.8118401954E-001   0.5000638073E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1494763194E+003                 NaN   0.1811418625E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.5648659951E+000   0.0000000000E+000   0.1495118307E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.8093482989E-001   0.0000000000E+000   0.1817745189E+001   0.3684011653E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.8092446966E-001   0.5000640117E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1467069916E+003                 NaN   0.1804767447E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.5729927155E+000   0.0000000000E+000   0.1489569215E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.8064923898E-001   0.0000000000E+000   0.1841549209E+001   0.3794767382E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.8063887880E-001   0.5000642381E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1439670387E+003                 NaN   0.1798069100E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.5810311901E+000   0.0000000000E+000   0.1483982396E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.8033810592E-001   0.0000000000E+000   0.1865143429E+001   0.3907987105E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.8032774580E-001   0.5000644866E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1412568381E+003                 NaN   0.1791325213E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.5889803778E+000   0.0000000000E+000   0.1478359174E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.8000197000E-001   0.0000000000E+000   0.1888521694E+001   0.4023724284E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7999160994E-001   0.5000647572E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1385767409E+003                 NaN   0.1784537383E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.5968393157E+000   0.0000000000E+000   0.1472700848E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7964140760E-001   0.0000000000E+000   0.1911678366E+001   0.4142034342E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7963104760E-001   0.5000650500E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1359270718E+003                 NaN   0.1777707180E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.6046071184E+000   0.0000000000E+000   0.1467008694E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7925702885E-001   0.0000000000E+000   0.1934608316E+001   0.4262974686E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7924666892E-001   0.5000653651E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1333081292E+003                 NaN   0.1770836142E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.6122829773E+000   0.0000000000E+000   0.1461283963E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7884947439E-001   0.0000000000E+000   0.1957306909E+001   0.4386604742E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7883911454E-001   0.5000657025E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1307201859E+003                 NaN   0.1763925781E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.6198661594E+000   0.0000000000E+000   0.1455527887E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7841941212E-001   0.0000000000E+000   0.1979769996E+001   0.4512985993E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7840905235E-001   0.5000660623E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1281634888E+003                 NaN   0.1756977582E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.6273560065E+000   0.0000000000E+000   0.1449741674E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7796753405E-001   0.0000000000E+000   0.2001993904E+001   0.4642182021E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7795717437E-001   0.5000664447E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1256382600E+003                 NaN   0.1749993006E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.6347519342E+000   0.0000000000E+000   0.1443926514E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7749455311E-001   0.0000000000E+000   0.2023975427E+001   0.4774258550E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7748419351E-001   0.5000668497E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1231446964E+003                 NaN   0.1742973487E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.6420534307E+000   0.0000000000E+000   0.1438083577E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7700120001E-001   0.0000000000E+000   0.2045711822E+001   0.4909283503E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7699084051E-001   0.5000672775E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1206829706E+003                 NaN   0.1735920437E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.6492600552E+000   0.0000000000E+000   0.1432214012E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7648822020E-001   0.0000000000E+000   0.2067200799E+001   0.5047327052E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7647786080E-001   0.5000677281E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1182532313E+003                 NaN   0.1728835246E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.6563714369E+000   0.0000000000E+000   0.1426318953E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7595637072E-001   0.0000000000E+000   0.2088440517E+001   0.5188461684E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7594601142E-001   0.5000682017E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1158556034E+003                 NaN   0.1721719280E+002   0.0000000000E+000   0.0000000000E+000
   0.0000000000E+000   0.6633872735E+000   0.0000000000E+000   0.1420399513E+002   0.1000000000E+001   0.0000000000E+000  -0.0000000000E+000   0.2531645570E-002   0.7540641716E-001   0.0000000000E+000   0.2109429582E+001   0.5332762265E+001   0.6666666667E-001   0.0000000000E+000   0.0000000000E+000   0.7539605798E-001   0.5000686984E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.1000000000E+001   0.5000000002E+000   0.7071067813E+000   0.1134901890E+003                 NaN   0.1714573884E+002   0.0000000000E+000   0.0000000000E+000
