                   y                   u                   w                   h                   T                 rho                   k                 eps                  v2                  om                nuSA                 mut                  Pk                 bF1                 bF2                  yp
  0.947172462438E+00  0.196132163564E-07  0.113157636929E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.396752420985E+01  0.456429942372E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.967369189987E-02  0.560870599511E+02  0.000000000000E+00  0.000000000000E+00  0.190246431858E+02
  0.950705863535E+00  0.177602213134E-07  0.110335441121E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.394323833077E+01  0.484260412143E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.855033866939E-02  0.603370902863E+02  0.000000000000E+00  0.000000000000E+00  0.177521686735E+02
  0.954082203526E+00  0.160111121398E-07  0.107355856103E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.390152555776E+01  0.512975228601E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.749472893004E-02  0.647665085619E+02  0.000000000000E+00  0.000000000000E+00  0.165362561672E+02
  0.957307781791E+00  0.143639244016E-07  0.104201165210E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.383944937549E+01  0.542183265319E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.650789549542E-02  0.692815685758E+02  0.000000000000E+00  0.000000000000E+00  0.153746370874E+02
  0.960388707829E+00  0.128165955629E-07  0.100852011697E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.375381191773E+01  0.571303309589E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.559097551755E-02  0.737307490734E+02  0.000000000000E+00  0.000000000000E+00  0.142651112368E+02
  0.963330900918E+00  0.113670223704E-07  0.972877606930E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.364128538886E+01  0.599514229727E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.474520639852E-02  0.778846624653E+02  0.000000000000E+00  0.000000000000E+00  0.132055469207E+02
  0.966140090518E+00  0.100131423334E-07  0.934872635023E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.349865884972E+01  0.625710688092E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.397189519915E-02  0.814163674814E+02  0.000000000000E+00  0.000000000000E+00  0.121938808041E+02
  0.968821817313E+00  0.875304269825E-08  0.894302249289E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.332324449449E+01  0.648482575931E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.327234411859E-02  0.838904940848E+02  0.000000000000E+00  0.000000000000E+00  0.112281175344E+02
  0.971381434842E+00  0.758508529115E-08  0.850993951754E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.311347534494E+01  0.666147639503E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.264770724680E-02  0.847767971871E+02  0.000000000000E+00  0.000000000000E+00  0.103063291562E+02
  0.973824111625E+00  0.650801163067E-08  0.804837418580E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.286967895723E+01  0.676875730575E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.209875017174E-02  0.835103115892E+02  0.000000000000E+00  0.000000000000E+00  0.942665434322E+01
  0.976154833749E+00  0.552098673612E-08  0.755825137303E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.259491159671E+01  0.678938329897E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.162549372029E-02  0.796173749849E+02  0.000000000000E+00  0.000000000000E+00  0.858729746958E+01
  0.978378407823E+00  0.462354087477E-08  0.704096114676E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.229559252275E+01  0.671081938239E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.122675916659E-02  0.729005984107E+02  0.000000000000E+00  0.000000000000E+00  0.778652754329E+01
  0.980499464277E+00  0.381536043650E-08  0.649970078424E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.198156106240E+01  0.652950958564E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.899699815266E-03  0.636216028001E+02  0.000000000000E+00  0.000000000000E+00  0.702267702009E+01
  0.982522460931E+00  0.309591786782E-08  0.593954958221E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.166523245662E+01  0.625402725534E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.639479183614E-03  0.525688066069E+02  0.000000000000E+00  0.000000000000E+00  0.629414051645E+01
